"Region","LA_Code","LA_Name","Empl_pop","100EmpPTt","100EmpPT15n","100EmpPT30n","100EmpPT45n","100EmpPT60n","100EmpPT15pct","100EmpPT30pct","100EmpPT45pct","100EmpPT60pct","100EmpCyct","100EmpCyc15n","100EmpCyc30n","100EmpCyc45n","100EmpCyc60n","100EmpCyc15pct","100EmpCyc30pct","100EmpCyc45pct","100EmpCyc60pct","100EmpCart","100EmpCar15n","100EmpCar30n","100EmpCar45n","100EmpCar60n","100EmpCar15pct","100EmpCar30pct","100EmpCar45pct","100EmpCar60pct","500EmpPTt","500EmpPT15n","500EmpPT30n","500EmpPT45n","500EmpPT60n","500EmpPT15pct","500EmpPT30pct","500EmpPT45pct","500EmpPT60pct","500EmpCyct","500EmpCyc15n","500EmpCyc30n","500EmpCyc45n","500EmpCyc60n","500EmpCyc15pct","500EmpCyc30pct","500EmpCyc45pct","500EmpCyc60pct","500EmpCart","500EmpCar15n","500EmpCar30n","500EmpCar45n","500EmpCar60n","500EmpCar15pct","500EmpCar30pct","500EmpCar45pct","500EmpCar60pct","5000EmpPTt","5000EmpPT15n","5000EmpPT30n","5000EmpPT45n","5000EmpPT60n","5000EmpPT15pct","5000EmpPT30pct","5000EmpPT45pct","5000EmpPT60pct","5000EmpCyct","5000EmpCyc15n","5000EmpCyc30n","5000EmpCyc45n","5000EmpCyc60n","5000EmpCyc15pct","5000EmpCyc30pct","5000EmpCyc45pct","5000EmpCyc60pct","5000EmpCart","5000EmpCar15n","5000EmpCar30n","5000EmpCar45n","5000EmpCar60n","5000EmpCar15pct","5000EmpCar30pct","5000EmpCar45pct","5000EmpCar60pct","PS_pop","PSPTt","PSPT15n","PSPT30n","PSPT45n","PSPT60n","PSPT15pct","PSPT30pct","PSPT45pct","PSPT60pct","PSCyct","PSCyc15n","PSCyc30n","PSCyc45n","PSCyc60n","PSCyc15pct","PSCyc30pct","PSCyc45pct","PSCyc60pct","PSCart","PSCar15n","PSCar30n","PSCar45n","PSCar60n","PSCar15pct","PSCar30pct","PSCar45pct","PSCar60pct","SS_pop","SSPTt","SSPT15n","SSPT30n","SSPT45n","SSPT60n","SSPT15pct","SSPT30pct","SSPT45pct","SSPT60pct","SSCyct","SSCyc15n","SSCyc30n","SSCyc45n","SSCyc60n","SSCyc15pct","SSCyc30pct","SSCyc45pct","SSCyc60pct","SSCart","SSCar15n","SSCar30n","SSCar45n","SSCar60n","SSCar15pct","SSCar30pct","SSCar45pct","SSCar60pct","FE_pop","FEPTt","FEPT15n","FEPT30n","FEPT45n","FEPT60n","FEPT15pct","FEPT30pct","FEPT45pct","FEPT60pct","FECyct","FECyc15n","FECyc30n","FECyc45n","FECyc60n","FECyc15pct","FECyc30pct","FECyc45pct","FECyc60pct","FECart","FECar15n","FECar30n","FECar45n","FECar60n","FECar15pct","FECar30pct","FECar45pct","FECar60pct","GP_pop","GPPTt","GPPT15n","GPPT30n","GPPT45n","GPPT60n","GPPT15pct","GPPT30pct","GPPT45pct","GPPT60pct","GPCyct","GPCyc15n","GPCyc30n","GPCyc45n","GPCyc60n","GPCyc15pct","GPCyc30pct","GPCyc45pct","GPCyc60pct","GPCart","GPCar15n","GPCar30n","GPCar45n","GPCar60n","GPCar15pct","GPCar30pct","GPCar45pct","GPCar60pct","Hosp_pop","HospPTt","HospPT15n","HospPT30n","HospPT45n","HospPT60n","HospPT15pct","HospPT30pct","HospPT45pct","HospPT60pct","HospCyct","HospCyc15n","HospCyc30n","HospCyc45n","HospCyc60n","HospCyc15pct","HospCyc30pct","HospCyc45pct","HospCyc60pct","HospCart","HospCar15n","HospCar30n","HospCar45n","HospCar60n","HospCar15pct","HospCar30pct","HospCar45pct","HospCar60pct","Food_pop","FoodPTt","FoodPT15n","FoodPT30n","FoodPT45n","FoodPT60n","FoodPT15pct","FoodPT30pct","FoodPT45pct","FoodPT60pct","FoodCyct","FoodCyc15n","FoodCyc30n","FoodCyc45n","FoodCyc60n","FoodCyc15pct","FoodCyc30pct","FoodCyc45pct","FoodCyc60pct","FoodCart","FoodCar15n","FoodCar30n","FoodCar45n","FoodCar60n","FoodCar15pct","FoodCar30pct","FoodCar45pct","FoodCar60pct","Town_pop","TownPTt","TownPT15n","TownPT30n","TownPT45n","TownPT60n","TownPT15pct","TownPT30pct","TownPT45pct","TownPT60pct","TownCyct","TownCyc15n","TownCyc30n","TownCyc45n","TownCyc60n","TownCyc15pct","TownCyc30pct","TownCyc45pct","TownCyc60pct","TownCart","TownCar15n","TownCar30n","TownCar45n","TownCar60n","TownCar15pct","TownCar30pct","TownCar45pct","TownCar60pct"
"London","E09000022","     Lambeth",255665,5,8,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,6,10,10,10,10,100,100,100,100,7,5,10,10,10,97,100,100,100,8,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,19,1,6,10,10,37,89,100,100,13,3,9,10,10,68,100,100,100,11,4,10,10,10,82,100,100,100,21546,6,6,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,14796,11,2,10,10,10,83,100,100,100,9,7,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,11663,11,2,10,10,10,79,100,100,100,9,7,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,140990,6,6,10,10,10,100,100,100,100,7,10,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,140990,26,0,1,7,10,8,66,100,100,19,0,4,9,10,21,99,99,99,15,1,9,10,10,46,99,99,99,140990,5,9,10,10,10,100,100,100,100,7,10,10,10,10,99,99,99,99,6,10,10,10,10,99,99,99,99,140990,13,1,9,10,10,68,100,100,100,10,3,10,10,10,99,99,99,99,9,6,10,10,10,99,99,99,99
"London","E09000023","     Lewisham",222962,5,7,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,9,3,10,10,10,90,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,30,0,1,9,10,0,48,100,100,25,0,4,10,10,0,95,100,100,19,0,10,10,10,10,100,100,100,23468,7,5,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,15081,13,1,8,10,10,63,100,100,100,10,4,10,10,10,100,100,100,100,9,9,10,10,10,100,100,100,100,12324,16,1,7,10,10,39,100,100,100,11,2,10,10,10,86,100,100,100,10,6,10,10,10,100,100,100,100,126988,7,4,10,10,10,97,100,100,100,8,10,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,126988,25,0,1,5,10,8,80,100,100,17,0,2,6,10,34,99,99,99,13,1,7,10,10,75,99,99,99,126988,6,8,10,10,10,100,100,100,100,7,10,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,126988,14,1,8,10,10,53,100,100,100,11,2,10,10,10,88,99,99,99,9,6,10,10,10,99,99,99,99
"London","E09000025","     Newham",246778,5,8,10,10,10,97,100,100,100,7,10,10,10,10,100,100,100,100,6,10,10,10,10,100,100,100,100,8,3,10,10,10,95,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,24,0,2,9,10,9,83,100,100,16,0,5,10,10,38,100,100,100,12,1,10,10,10,93,100,100,100,27238,6,6,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,19485,10,2,9,10,10,87,100,100,100,9,6,10,10,10,99,100,100,100,8,9,10,10,10,100,100,100,100,16540,14,1,8,10,10,60,100,100,100,11,3,10,10,10,94,100,100,100,9,8,10,10,10,100,100,100,100,115010,6,7,10,10,10,100,100,100,100,7,9,10,10,10,98,98,98,98,7,10,10,10,10,98,98,98,98,115010,25,0,1,5,10,6,73,100,100,17,0,2,7,10,38,98,98,98,13,1,8,10,10,76,98,98,98,115010,6,6,10,10,10,99,100,100,100,7,10,10,10,10,98,98,98,98,7,10,10,10,10,98,98,98,98,115010,12,1,9,10,10,70,100,100,100,10,4,10,10,10,91,98,98,98,8,8,10,10,10,98,98,98,98
"London","E09000028","     Southwark",240581,5,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,6,10,10,10,10,100,100,100,100,7,5,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,17,1,7,10,10,37,97,100,100,12,4,10,10,10,74,100,100,100,11,7,10,10,10,90,100,100,100,21249,5,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,14211,10,2,10,10,10,88,100,100,100,9,7,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,12420,11,2,10,10,10,84,100,100,100,9,7,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,131024,6,7,10,10,10,100,100,100,100,7,10,10,10,10,98,98,98,98,7,10,10,10,10,98,98,98,98,131024,21,0,2,7,10,15,97,100,100,16,1,4,9,10,42,98,98,98,13,1,9,10,10,64,98,98,98,131024,5,9,10,10,10,100,100,100,100,7,10,10,10,10,98,98,98,98,7,10,10,10,10,98,98,98,98,131024,14,1,7,10,10,61,100,100,100,10,2,10,10,10,97,98,98,98,9,4,10,10,10,98,98,98,98
"London","E09000030","     Tower Hamlets",227750,5,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,5,7,10,10,10,100,100,100,100,7,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,13,1,8,10,10,60,100,100,100,10,4,10,10,10,89,100,100,100,9,7,10,10,10,100,100,100,100,21798,5,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,15213,10,3,10,10,10,92,100,100,100,9,8,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,12795,9,3,10,10,10,93,100,100,100,9,8,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,120015,6,6,10,10,10,100,100,100,100,7,9,10,10,10,94,94,94,94,7,10,10,10,10,94,94,94,94,120015,21,0,2,7,10,20,88,100,100,15,1,4,10,10,55,94,94,94,12,2,10,10,10,84,94,94,94,120015,5,9,10,10,10,100,100,100,100,7,10,10,10,10,94,94,94,94,6,10,10,10,10,94,94,94,94,120015,14,1,8,10,10,56,100,100,100,11,2,10,10,10,88,94,94,94,9,5,10,10,10,94,94,94,94
"London","E09000032","     Wandsworth",245173,4,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,6,10,10,10,10,100,100,100,100,7,5,10,10,10,97,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,23,0,3,10,10,9,87,100,100,16,1,7,10,10,45,100,100,100,13,2,10,10,10,75,100,100,100,20413,6,5,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,12724,12,1,8,10,10,68,100,100,100,10,4,10,10,10,99,100,100,100,9,8,10,10,10,100,100,100,100,9729,12,1,8,10,10,67,100,100,100,10,4,10,10,10,99,100,100,100,9,8,10,10,10,100,100,100,100,134994,6,6,10,10,10,99,100,100,100,7,10,10,10,10,98,98,98,98,7,10,10,10,10,98,98,98,98,134994,27,0,1,6,10,5,62,100,100,18,0,3,8,10,22,98,98,98,15,1,8,10,10,46,98,98,98,134994,5,9,10,10,10,100,100,100,100,7,10,10,10,10,98,98,98,98,6,10,10,10,10,98,98,98,98,134994,12,1,9,10,10,76,100,100,100,9,4,10,10,10,95,98,98,98,9,7,10,10,10,98,98,98,98
"London","E09000033","     Westminster",190743,7,6,10,10,10,90,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,5,8,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,10,3,10,10,10,76,100,100,100,9,7,10,10,10,96,100,100,100,9,9,10,10,10,100,100,100,100,14616,5,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,10094,10,2,10,10,10,88,100,100,100,9,6,10,10,10,100,100,100,100,8,9,10,10,10,100,100,100,100,9008,10,2,10,10,10,80,100,100,100,9,7,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,116989,5,9,10,10,10,100,100,100,100,7,10,10,10,10,98,98,98,98,7,10,10,10,10,98,98,98,98,116989,17,0,2,10,10,33,100,100,100,13,1,6,10,10,71,98,98,98,13,1,10,10,10,89,98,98,98,116989,5,10,10,10,10,100,100,100,100,7,10,10,10,10,98,98,98,98,7,10,10,10,10,98,98,98,98,116989,15,1,8,10,10,43,100,100,100,11,2,10,10,10,86,98,98,98,10,5,10,10,10,98,98,98,98
"London","E09000002","     Barking and Dagenham",137452,6,6,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,10,2,10,10,10,82,100,100,100,9,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,28,0,1,4,10,1,58,100,100,21,0,2,5,9,5,100,100,100,16,0,8,10,10,34,100,100,100,21863,7,4,10,10,10,99,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,13413,13,1,8,10,10,65,100,100,100,10,4,10,10,10,100,100,100,100,9,9,10,10,10,100,100,100,100,10350,12,1,8,10,10,71,100,100,100,10,4,10,10,10,100,100,100,100,8,9,10,10,10,100,100,100,100,75000,7,5,10,10,10,97,100,100,100,7,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,75000,33,0,0,2,7,1,38,95,100,24,0,1,3,6,7,91,100,100,16,0,4,10,10,27,100,100,100,75000,7,6,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,75000,16,0,4,10,10,39,100,100,100,12,1,7,10,10,81,100,100,100,11,3,10,10,10,100,100,100,100
"London","E09000003","     Barnet",274324,6,5,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,9,3,10,10,10,91,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,32,0,1,8,10,0,42,97,100,31,0,2,7,9,0,52,89,100,21,0,8,10,10,5,100,100,100,30979,8,3,10,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,21935,14,1,8,10,10,56,100,100,100,10,3,10,10,10,98,100,100,100,9,8,10,10,10,100,100,100,100,16575,14,1,8,10,10,53,100,100,100,11,3,10,10,10,98,100,100,100,9,9,10,10,10,100,100,100,100,147998,8,4,10,10,10,94,100,100,100,8,9,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,147998,28,0,1,4,9,7,59,100,100,21,0,2,6,9,25,86,99,99,15,1,7,10,10,48,99,99,99,147998,8,5,10,10,10,96,100,100,100,8,9,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,147998,12,1,8,10,10,74,100,100,100,9,3,10,10,10,98,99,99,99,8,7,10,10,10,99,99,99,99
"London","E09000004","     Bexley",172594,7,4,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,11,2,10,10,10,75,100,100,100,9,5,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,33,0,0,3,8,2,27,98,100,26,0,1,4,9,4,73,100,100,17,0,7,10,10,24,100,100,100,19001,9,3,10,10,10,94,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,14577,14,1,7,10,10,52,100,100,100,11,2,10,10,10,94,100,100,100,9,8,10,10,10,100,100,100,100,11736,14,1,6,10,10,50,100,100,100,11,2,10,10,10,94,100,100,100,9,8,10,10,10,100,100,100,100,97012,9,3,10,10,10,95,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,97012,27,0,1,2,6,6,66,100,100,19,0,1,3,6,30,98,100,100,14,1,5,10,10,62,100,100,100,97012,7,6,10,10,10,98,100,100,100,8,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,97012,15,1,5,10,10,56,99,100,100,12,2,8,10,10,88,100,100,100,9,4,10,10,10,99,100,100,100
"London","E09000005","     Brent",239293,6,6,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,8,3,10,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,21,0,5,10,10,15,93,100,100,15,1,8,10,10,48,100,100,100,12,3,10,10,10,85,100,100,100,24747,8,4,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,18282,13,1,9,10,10,64,100,100,100,10,4,10,10,10,99,100,100,100,9,8,10,10,10,100,100,100,100,14557,12,1,9,10,10,67,100,100,100,9,4,10,10,10,99,100,100,100,8,8,10,10,10,100,100,100,100,118999,6,6,10,10,10,100,100,100,100,7,10,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,118999,27,0,1,6,10,4,70,100,100,20,0,3,7,10,16,98,99,99,15,1,7,10,10,46,99,99,99,118999,7,6,10,10,10,100,100,100,100,8,10,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,118999,15,1,7,10,10,47,100,100,100,11,2,10,10,10,85,99,99,99,10,5,10,10,10,99,99,99,99
"London","E09000006","     Bromley",233068,8,4,10,10,10,94,100,100,100,8,8,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,11,2,10,10,10,82,100,100,100,9,6,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,28,0,1,4,9,7,59,97,100,23,0,1,4,7,17,86,96,100,15,0,6,10,10,46,100,100,100,24823,9,2,10,10,10,89,100,100,100,9,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,18308,18,0,5,10,10,29,99,100,100,12,2,9,10,10,82,100,100,100,10,6,10,10,10,100,100,100,100,14297,18,0,5,10,10,32,99,100,100,12,2,9,10,10,82,100,100,100,10,6,10,10,10,100,100,100,100,137016,10,3,10,10,10,88,100,100,100,9,8,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,137016,30,0,0,3,7,2,46,99,100,24,0,1,3,6,7,87,100,100,16,0,4,10,10,40,100,100,100,137016,8,6,10,10,10,97,100,100,100,8,9,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,137016,16,1,5,9,10,43,96,100,100,13,1,7,9,10,77,96,100,100,10,4,10,10,10,96,100,100,100
"London","E09000008","     Croydon",272490,6,5,10,10,10,98,100,100,100,7,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,11,2,9,10,10,78,100,100,100,9,7,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,25,0,2,5,9,14,74,99,100,19,1,3,7,9,32,90,100,100,13,2,8,10,10,69,100,100,100,32139,8,3,10,10,10,96,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,22835,14,1,7,10,10,59,99,100,100,11,3,10,10,10,90,100,100,100,9,8,10,10,10,100,100,100,100,18356,14,1,7,10,10,53,99,100,100,11,3,10,10,10,92,100,100,100,9,8,10,10,10,100,100,100,100,155012,8,4,10,10,10,93,100,100,100,8,8,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,155012,27,0,1,3,8,11,66,94,100,18,0,1,4,7,33,91,99,99,13,1,4,10,10,72,99,99,99,155012,7,6,10,10,10,97,100,100,100,8,9,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,155012,17,1,4,9,10,45,94,100,100,13,1,8,10,10,77,99,99,99,10,4,10,10,10,90,99,99,99
"London","E09000009","     Ealing",250793,6,6,10,10,10,96,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,9,3,10,10,10,90,100,100,100,8,8,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,24,0,3,9,10,14,75,100,100,18,1,6,10,10,41,100,100,100,13,3,10,10,10,65,100,100,100,27703,8,3,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,19251,14,1,8,10,10,57,100,100,100,11,3,10,10,10,98,100,100,100,9,7,10,10,10,100,100,100,100,14882,15,1,7,10,10,53,100,100,100,11,2,10,10,10,95,100,100,100,9,7,10,10,10,100,100,100,100,129987,7,5,10,10,10,99,100,100,100,7,10,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,129987,25,0,1,4,8,6,72,100,100,18,0,2,5,9,26,99,99,99,13,1,6,10,10,73,99,99,99,129987,7,6,10,10,10,98,100,100,100,8,10,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,129987,15,1,5,10,10,50,100,100,100,11,2,9,10,10,84,99,99,99,10,4,10,10,10,97,99,99,99
"London","E09000010","     Enfield",233755,6,5,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,9,2,10,10,10,88,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,36,0,0,4,10,0,23,88,100,35,0,0,2,7,0,19,95,100,21,0,4,10,10,1,100,100,100,28956,8,3,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,20433,13,1,9,10,10,68,100,100,100,10,4,10,10,10,99,100,100,100,9,9,10,10,10,100,100,100,100,16200,13,1,9,10,10,69,99,100,100,10,4,10,10,10,99,100,100,100,9,9,10,10,10,100,100,100,100,127989,9,3,10,10,10,91,100,100,100,8,9,10,10,10,98,99,99,99,7,10,10,10,10,99,99,99,99,127989,29,0,1,3,9,7,53,97,100,20,0,2,4,8,26,93,99,99,15,1,6,10,10,60,99,99,99,127989,8,4,10,10,10,96,100,100,100,8,9,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,127989,14,1,6,10,10,52,100,100,100,11,2,9,10,10,90,99,99,99,9,5,10,10,10,99,99,99,99
"London","E09000011","     Greenwich",201852,7,5,10,10,10,94,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,10,2,10,10,10,82,100,100,100,9,6,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,24,0,2,6,10,13,77,100,100,18,1,4,8,10,34,100,100,100,13,2,9,10,10,79,100,100,100,22979,7,4,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,14794,14,1,7,10,10,59,100,100,100,10,3,10,10,10,97,100,100,100,9,8,10,10,10,100,100,100,100,12485,14,1,7,10,10,57,100,100,100,11,3,10,10,10,96,100,100,100,9,7,10,10,10,100,100,100,100,111004,7,5,10,10,10,96,100,100,100,8,9,10,10,10,97,97,97,97,7,10,10,10,10,97,97,97,97,111004,28,0,1,4,9,1,65,100,100,19,0,2,5,9,22,95,97,97,14,1,6,10,10,67,97,97,97,111004,6,7,10,10,10,99,100,100,100,7,10,10,10,10,97,97,97,97,7,10,10,10,10,97,97,97,97,111004,16,1,6,10,10,47,99,100,100,12,2,9,10,10,81,97,97,97,10,4,10,10,10,97,97,97,97
"London","E09000015","     Harrow",178626,7,5,10,10,10,98,100,100,100,8,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,10,3,10,10,10,84,100,100,100,9,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,23,0,2,8,10,13,84,100,100,17,1,4,8,10,38,99,100,100,13,2,10,10,10,75,100,100,100,18985,10,2,10,10,10,93,100,100,100,9,8,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,14298,14,1,8,10,10,60,100,100,100,10,3,10,10,10,99,100,100,100,9,8,10,10,10,100,100,100,100,11251,13,1,8,10,10,67,100,100,100,10,3,10,10,10,99,100,100,100,8,9,10,10,10,100,100,100,100,90004,8,4,10,10,10,97,100,100,100,8,9,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,90004,31,0,0,2,9,2,47,98,100,21,0,1,4,8,13,96,99,99,15,0,5,10,10,45,99,99,99,90004,8,5,10,10,10,98,100,100,100,8,10,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,90004,13,1,8,10,10,70,100,100,100,10,2,10,10,10,99,99,99,99,8,7,10,10,10,99,99,99,99
"London","E09000016","     Havering",178415,7,3,10,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,11,1,9,10,10,76,100,100,100,9,5,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,30,0,1,3,8,6,50,96,100,21,0,2,3,5,26,88,100,100,14,1,6,10,10,63,100,100,100,18086,9,2,10,10,10,94,100,100,100,9,7,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,13868,15,1,5,10,10,51,100,100,100,11,2,10,10,10,97,100,100,100,9,7,10,10,10,100,100,100,100,11829,21,0,4,10,10,23,87,100,100,14,1,8,10,10,59,100,100,100,10,4,10,10,10,99,100,100,100,100996,9,3,10,10,10,92,100,100,100,8,8,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,100996,33,0,0,1,4,4,36,90,100,25,0,1,2,3,9,72,99,99,16,1,4,10,10,44,99,99,99,100996,8,4,10,10,10,95,100,100,100,8,9,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,100996,17,0,3,9,10,39,96,100,100,13,1,4,9,10,73,99,99,99,10,2,10,10,10,92,99,99,99
"London","E09000017","     Hillingdon",215676,8,3,10,10,10,92,100,100,100,8,8,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,10,2,10,10,10,87,100,100,100,8,6,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,23,0,2,6,10,12,84,100,100,18,0,2,8,10,34,97,100,100,13,1,10,10,10,73,100,100,100,23947,9,2,10,10,10,93,100,100,100,9,7,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,16845,15,1,6,10,10,50,99,100,100,11,2,10,10,10,90,100,100,100,9,8,10,10,10,100,100,100,100,14589,15,1,7,10,10,56,99,100,100,11,3,10,10,10,91,100,100,100,9,8,10,10,10,100,100,100,100,110002,9,2,10,10,10,89,100,100,100,9,6,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,110002,32,0,0,2,6,2,41,97,100,22,0,1,3,6,14,85,100,100,15,1,5,10,10,52,100,100,100,110002,8,4,10,10,10,96,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,110002,16,1,4,9,10,44,99,100,100,13,1,6,10,10,70,100,100,100,10,3,10,10,10,98,100,100,100
"London","E09000018","     Hounslow",198468,7,4,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,8,3,10,10,10,90,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,18,0,3,9,10,33,99,100,100,13,1,6,10,10,71,100,100,100,10,3,10,10,10,98,100,100,100,21364,9,3,10,10,10,93,100,100,100,8,9,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,13815,13,1,8,10,10,62,100,100,100,10,3,10,10,10,98,100,100,100,9,8,10,10,10,100,100,100,100,11755,13,1,8,10,10,64,100,100,100,10,3,10,10,10,98,100,100,100,9,8,10,10,10,100,100,100,100,103999,9,3,10,10,10,92,100,100,100,8,8,10,10,10,98,98,98,98,7,10,10,10,10,98,98,98,98,103999,36,0,0,2,7,0,25,92,100,27,0,1,4,8,0,71,98,98,17,0,6,10,10,22,98,98,98,103999,7,5,10,10,10,98,100,100,100,8,10,10,10,10,98,98,98,98,7,10,10,10,10,98,98,98,98,103999,18,0,5,10,10,27,100,100,100,13,1,8,10,10,65,98,98,98,11,3,10,10,10,96,98,98,98
